Employee_ID;Salary;Department
460;4536;6
461;7153;1
462;7411;2
463;5931;7
464;1676;4
465;3083;7
466;6561;6
467;5990;3
468;2309;5
469;4236;1
470;6460;3
471;8575;3
472;2194;3
473;1949;6
474;2343;4
475;1041;1
476;3738;6
477;3054;5
478;5307;4
479;8887;2
480;1617;6
481;8370;3
482;8124;6
483;7013;3
484;4242;3
485;8343;5
486;8078;6
487;3673;1
488;6352;2
489;7174;3
490;3570;7
491;7321;6
492;1059;7
493;3034;1
494;7154;2
495;7312;2
496;1019;6
497;5167;2
498;2283;2
499;7504;5
500;8739;2
501;8669;4
502;1379;3
503;6080;2
504;2062;7
505;8152;7
506;1868;2
507;5288;3
508;5202;7
509;6713;1
510;8902;3
511;5775;3
512;4072;6
513;3074;5
514;1471;5
515;8339;1
516;5964;3
517;2719;1
518;3932;6
519;2564;3
520;3724;3
521;6368;7
522;3965;2
523;5944;4
524;2097;4
525;3839;3
526;7807;1
527;8922;7
528;1912;7
529;7147;4
530;6627;2
531;7945;7
532;5711;6
533;6415;7
534;7824;4
535;3340;3
536;3530;4
537;5802;2
538;1740;7
539;7827;2
540;5826;4
541;5302;3
542;3012;3
543;3626;4
544;2891;3
545;3154;2
546;3066;6
547;5086;6
548;8050;2
549;8622;4
550;1560;4
551;2565;6
552;7476;2
553;1905;7
554;5412;2
555;3197;3
556;5268;7
557;7640;5
558;6032;1
559;6730;1
560;7299;4
561;1963;5
562;8351;6
563;1211;2
564;3082;4
565;8102;6
566;4812;1
567;2197;7
568;5679;4
569;1478;5
570;2675;4
571;5721;7
572;1309;6
573;7269;1
574;4636;6
575;5705;5
576;7471;7
577;3275;5
578;7425;5
579;7267;5
580;4342;7
581;6042;4
582;7338;5
583;2129;3
584;5913;1
585;8924;7
586;8211;7
587;5777;1
588;6315;2
589;3508;7
590;2257;4
591;1682;7
592;2135;6
593;8848;1
594;5738;5
595;8485;1
596;1573;2
597;2399;5
598;7279;5
599;2979;1
600;3283;5
601;7235;4
602;7903;1
603;3451;5
604;2747;3
605;3768;3
606;3420;4
607;2076;1
608;6705;5
609;1666;7
610;3946;2
611;5160;1
612;3561;6
613;2354;1
614;5409;1
615;5348;5
616;1096;7
617;6211;7
618;5409;6
619;7700;5
620;6537;6
621;7131;6
622;5431;7
623;8325;4
624;2741;1
625;5064;4
626;2168;7
627;5511;5
628;6030;3
629;5906;3
630;1057;4
631;5487;5
632;4203;1
633;2100;7
634;2571;7
635;7476;3
636;7174;3
637;6563;1
638;7800;5
639;4719;7
640;1145;5
641;4744;7
642;8815;5
643;3733;5
644;5494;5
645;8772;1
646;8282;6
647;2577;1
648;3736;6
649;8231;6
650;5663;7
651;8725;5
652;4565;1
653;1892;3
654;1890;6
655;3861;6
656;5337;7
657;3655;4
658;6569;3
659;6705;4
660;7445;2
661;7213;2
662;6369;7
663;3857;6
664;4315;1
665;6768;6
666;4482;6
667;3732;5
668;3767;1
669;7113;2
670;7204;2
671;2158;3
672;5395;3
673;3564;1
674;2739;1
675;2289;1
676;6278;1
677;7167;5
678;6964;5
679;1566;3
680;7679;3
681;7244;2
682;8364;4
683;8192;3
684;1705;6
685;3488;4
686;2297;2
687;5086;2
688;3840;3
689;5145;5
690;7446;4
691;1605;3
692;5478;7
693;7831;3
694;3485;7
695;2824;3
696;8116;6
697;2456;5
698;8552;1
699;6809;7
700;6912;7
701;1814;6
702;6861;1
703;3562;4
704;4640;3
705;7621;3
706;7418;5
707;7715;4
708;1692;2
709;8409;5
710;4618;6
711;6645;4
712;1056;5
713;1694;3
714;7497;1
715;8691;3
716;7461;2
717;6642;6
718;2339;6
719;5722;5
720;4604;7
721;1850;2
722;5503;4
723;6956;1
724;8772;2
725;1050;5
726;6395;5
727;8840;4
728;3778;7
729;7810;2
730;1435;6
731;1671;4
732;3150;3
733;7275;6
734;3329;7
735;1046;7
736;4917;2
737;3608;3
738;3557;2
739;3255;7
740;3215;4
741;3562;2
742;4367;5
743;6063;2
744;4232;4
745;8361;5
746;1279;1
747;3587;4
748;2742;3
749;8313;4
750;4364;5
751;8254;3
752;1142;1
753;3674;2
754;2864;6
755;6742;3
756;4709;2
757;1847;4
758;7843;6
759;8187;3
760;3320;3
761;5497;6
762;7406;5
763;7514;5
764;2037;6
765;5048;2
766;2067;4
767;4431;1
768;7681;3
769;8603;1
770;5215;2
771;5416;4
772;8803;3
773;6918;3
774;5229;7
775;5688;2
776;7055;1
777;7755;4
778;7158;4
779;6128;1
780;4923;7
781;3626;4
782;5055;1
783;6542;1
784;3635;7
785;3130;2
786;3010;2
787;8640;4
788;8924;5
789;8300;5
790;2600;5
791;3692;5
792;4513;4
793;2794;7
794;5424;6
795;3066;5
796;3336;3
797;6689;4
798;2690;7
799;7162;6
800;5279;4
801;6066;3
802;8853;7
803;7299;7
804;6573;7
805;8431;3
806;6299;6
807;6586;3
808;1528;6
809;2776;6
810;8570;6
811;3223;6
812;1756;3
813;4915;1
814;5481;3
815;6129;7
816;3376;2
817;6151;7
818;4963;3
819;6030;5
820;6075;5
821;4290;5
822;5099;3
823;3365;4
824;4194;4
825;5592;2
826;2723;3
827;5523;3
828;3469;6
829;4415;3
830;7185;1
831;3021;6
832;5598;4
833;2376;4
834;7376;4
835;7602;1
836;4036;7
837;2994;6
838;3298;7
839;4163;1
840;2897;4
841;8748;4
842;3958;3
843;3119;1
844;5348;2
845;8839;2
846;5804;1
847;6818;4
848;5178;4
849;4417;2
850;8904;2
851;7099;2
852;3306;3
853;1036;7
854;1920;3
855;6837;7
856;7888;1
857;2397;2
858;8094;6
859;4140;5
860;2152;1
861;4117;2
862;5807;5
863;6588;7
864;8767;2
865;6044;2
866;4572;5
867;7914;4
868;8615;2
869;7982;4
870;6070;5
871;1819;4
872;6505;5
873;8357;2
874;1267;6
875;1524;2
876;4363;5
877;1102;5
878;6935;4
879;8946;2
880;1724;2
881;5298;4
882;6907;4
883;7867;6
884;3676;6
885;3926;2
886;7519;5
887;3907;2
888;4683;2
889;7815;6
890;3714;7
891;7929;1
892;6714;5
893;1929;3
894;8750;6
895;4406;4
896;2312;2
897;6415;6
898;2778;4
899;1128;6
900;5803;5
901;3138;7
902;7139;2
903;4823;6
904;6745;2
905;5341;5
906;5389;4
907;8511;5
908;4825;1
909;5948;3
910;8364;4
911;7295;7
912;4253;4
913;7291;3
914;2534;4
915;3087;5
916;3121;1
917;6285;3
918;6075;2
919;2487;6
920;1370;3
921;5673;7
922;7945;6
923;7536;2
924;6933;7
925;3552;3
926;7637;3
927;2135;7
928;7362;3
929;8534;5
930;4227;7
931;2948;4
932;6407;3
933;2435;3
934;4393;5
935;1849;7
936;6547;1
937;2611;2
938;7451;6
939;7889;6
940;5066;5
941;1486;3
942;6810;7
943;3297;5
944;3051;7
945;8585;7
946;7920;7
947;2733;7
948;1948;3
949;6718;4
950;5828;5
951;7623;3
952;3884;3
953;5182;5
954;1783;7
955;2224;1
956;2534;1
957;1309;1
958;2795;3
959;4638;2
960;4022;7
961;4198;3
962;2001;5
963;3045;7
964;1100;7
965;3865;6
966;6482;3
967;3601;4
968;8683;6
969;5813;3
970;1928;5
971;6542;6
972;1358;7
973;2506;5
974;7362;2
975;5680;6
976;2758;7
977;7703;6
978;3160;1
979;2520;3
980;7193;6
981;7543;3
982;8507;6
983;1708;2
984;1561;7
985;8545;1
986;8220;5
987;5764;1
988;7839;6
989;2050;3
990;3525;3
991;6744;7
992;6675;7
993;4265;1
994;1162;2
995;5119;4
996;7614;3
997;5839;7
998;7338;7
999;5522;7
1000;1286;4
1001;8853;6
1002;7856;5
1003;2444;4
1004;7745;4
1005;6811;5
1006;1442;4
1007;3445;5
1008;4483;2
1009;1265;3
1010;8998;4
1011;7537;2
1012;1968;5
1013;5583;6
1014;1198;3
1015;7922;4
1016;4552;4
1017;3871;2
1018;1714;5
1019;7965;6
1020;7017;5
1021;8427;2
1022;8987;6
1023;4733;5
1024;5813;6
1025;6778;6
1026;8077;5
1027;4821;7
1028;3993;4
1029;3320;5
1030;5862;4
1031;1604;2
1032;4824;1
1033;5457;2
1034;6838;2
1035;2325;1
1036;6271;6
1037;6139;3
1038;4130;2
1039;7213;2
1040;7919;4
1041;8401;1
1042;6123;6
1043;7073;3
1044;2318;2
1045;1513;5
1046;8158;6
1047;1687;6
1048;4805;6
1049;6199;7
1050;5197;4
1051;2535;3
1052;7317;2
1053;1779;4
1054;7143;4
1055;4838;6
1056;3019;3
1057;7422;1
1058;2947;7
1059;2025;4
1060;2066;3
1061;6307;1
1062;7951;4
1063;4840;7
1064;7209;1
1065;2736;1
1066;4989;2
1067;7610;1
1068;3961;2
1069;4494;3
1070;4334;1
1071;6286;5
1072;8388;6
1073;6603;7
1074;8430;1
1075;3584;3
1076;1065;2
1077;1303;3
1078;3979;3
1079;8272;5
1080;1711;4
1081;5538;5
1082;7050;7
1083;5903;7
1084;2995;1
1085;6578;1
1086;1325;7
1087;2078;2
1088;8230;7
1089;2619;7
1090;2861;3
1091;5814;5
1092;8382;6
1093;4526;4
1094;6463;3
1095;1392;7
1096;2793;6
1097;8167;1
1098;7282;5
1099;1261;3
1100;3998;3
1101;2734;4
1102;7215;3
1103;2163;5
1104;7490;4
1105;4558;7
1106;2627;3
1107;9000;5
1108;5879;5
1109;5042;3
1110;6642;3
1111;6298;7
1112;4952;5
1113;3678;3
1114;2533;2
1115;4263;5
1116;8435;3
1117;8566;5
1118;3762;3
1119;1299;7
1120;3906;2
1121;6983;3
1122;3066;2
1123;2799;7
1124;4335;2
1125;4292;3
1126;2980;1
1127;5252;5
1128;8154;7
1129;8952;1
1130;6082;5
1131;6464;2
1132;5486;1
1133;1672;7
1134;4290;5
1135;5346;6
1136;8763;2
1137;4105;4
1138;8524;7
1139;1696;1
1140;2105;1
1141;7373;2
1142;6164;2
1143;7095;4
1144;4593;3
1145;2860;1
1146;2393;7
1147;6832;7
1148;2981;6
1149;7694;5
1150;8223;6
1151;5419;4
1152;3432;1
1153;2170;5
1154;8999;7
1155;2612;6
1156;6513;5
1157;6149;1
1158;4805;4
1159;8951;6
1160;2873;5
1161;4990;2
1162;4132;2
1163;3951;1
1164;5846;1
1165;6393;2
1166;3668;1
1167;6213;4
1168;1443;2
1169;8451;6
1170;4058;3
1171;6007;3
1172;5224;7
1173;5961;4
1174;5034;3
1175;7012;6
1176;8742;7
1177;3081;6
1178;6472;3
1179;3691;4
1180;2237;5
1181;1150;4
1182;1174;1
1183;4692;2
1184;2479;2
1185;7228;7
1186;4358;5
1187;5709;1
1188;7955;3
1189;5878;6
1190;1511;6
1191;4808;6
1192;1447;5
1193;2318;5
1194;6339;3
1195;4625;4
1196;7715;5
1197;3170;5
1198;3621;7
1199;7146;6
1200;7682;6
1201;4480;1
1202;6960;6
1203;5029;5
1204;3208;4
1205;8013;5
1206;2613;5
1207;5744;5
1208;6844;7
1209;4862;5
1210;1362;4
1211;7262;1
1212;8459;5
1213;1082;4
1214;2355;1
1215;5236;3
1216;2061;7
1217;4593;6
1218;7748;5
1219;8169;2
1220;7454;6
1221;8716;4
1222;6456;3
1223;6777;7
1224;2143;2
1225;1552;7
1226;1479;5
1227;8666;1
1228;8490;5
1229;6006;4
1230;7384;4
1231;1645;2
1232;5258;6
1233;1210;6
1234;4510;7
1235;6894;7
1236;2562;3
1237;1123;4
1238;8538;1
1239;6580;3
1240;1343;1
1241;5230;7
1242;1744;2
1243;1093;1
1244;2857;2
1245;8127;7
1246;7326;1
1247;2369;6
1248;7890;2
1249;3960;7
1250;3224;7
1251;4776;2
1252;5548;1
1253;2430;7
1254;6123;1
1255;3777;3
1256;6810;3
1257;6741;7
1258;6293;5
1259;7791;5
1260;3867;6
1261;4689;7
1262;1412;4
1263;4437;5
1264;4864;7
1265;5435;6
1266;7112;4
1267;2645;4
1268;7634;6
1269;1274;3
1270;8494;4
1271;3926;7
1272;3633;1
1273;3713;3
1274;5031;7
1275;8629;2
1276;4752;7
1277;1351;3
1278;2100;5
1279;3774;3
1280;2925;1
1281;4107;4
1282;1341;2
1283;6200;1
1284;8192;7
1285;2045;5
1286;2489;1
1287;1147;6
1288;7757;4
1289;5110;7
1290;7684;6
1291;6348;5
1292;8055;1
1293;5718;4
1294;3329;3
1295;4600;6
1296;2119;2
1297;7478;7
1298;1621;2
1299;2198;6
1300;7119;4
1301;2733;1
1302;4256;1
1303;2315;7
1304;1053;2
1305;3002;6
1306;2923;7
1307;7854;7
1308;3197;2
1309;7981;1
1310;1487;6
1311;7687;2
1312;4051;6
1313;3324;2
1314;6314;6
1315;3343;7
1316;4992;3
1317;6888;2
1318;5838;3
1319;3791;5
1320;7874;3
1321;7384;5
1322;6216;5
1323;5523;4
1324;5465;1
1325;7886;5
1326;3871;7
1327;1549;5
1328;3423;1
1329;5911;2
1330;5416;3
1331;2763;1
1332;5434;3
1333;2993;5
1334;1760;5
1335;5605;3
1336;8033;3
1337;6785;3
1338;7987;3
1339;2931;4
1340;8632;1
1341;4468;7
1342;8998;5
1343;8741;5
1344;2616;6
1345;3263;3
1346;5852;2
1347;2736;4
1348;6587;3
1349;5606;2
1350;6373;3
1351;3647;3
1352;4966;1
1353;3118;6
1354;4776;6
1355;4393;5
1356;3565;3
1357;6860;4
1358;8484;5
1359;2177;2
1360;3248;2
1361;3663;1
1362;5892;3
1363;1899;4
1364;2079;1
1365;6798;5
1366;8640;7
1367;1184;4
1368;7354;6
1369;2274;5
1370;7696;5
1371;8540;3
1372;8011;4
1373;4642;2
1374;8872;4
1375;2954;6
1376;1808;1
1377;1348;2
1378;6087;4
1379;1603;3
1380;4029;7
1381;7530;4
1382;3521;3
1383;2679;1
1384;5330;1
1385;1339;7
1386;6131;4
1387;7981;6
1388;5934;7
1389;4218;1
1390;1184;4
1391;1115;7
1392;2650;1
1393;5827;7
1394;3321;7
1395;4568;7
1396;3818;1
1397;3885;4
1398;8576;3
1399;1491;5
1400;8554;4
1401;2724;1
1402;2859;3
1403;3827;2
1404;3731;6
1405;4971;6
1406;1148;6
1407;8612;6
1408;2746;1
1409;1954;7
1410;3716;3
1411;4055;3
1412;8919;6
1413;2071;4
1414;8607;6
1415;6754;1
1416;6008;1
1417;5420;4
1418;3058;2
1419;7825;1
1420;3826;6
1421;8826;5
1422;2666;2
1423;3787;6
1424;5960;3
1425;2783;2
1426;1075;4
1427;2304;5
1428;3191;1
1429;7597;2
1430;6885;7
1431;7075;2
1432;5632;5
1433;4988;2
1434;8842;6
1435;3598;3
1436;2959;2
1437;7818;6
1438;4946;1
1439;3898;4
1440;2220;4
1441;3795;3
1442;1869;2
1443;1796;5
1444;7645;7
1445;8933;3
1446;2309;4
1447;2492;1
1448;6447;3
1449;7879;5
1450;3049;6
1451;5010;5
1452;7079;4
1453;6509;4
1454;7304;3
1455;8531;4
1456;6450;7
1457;4245;1
1458;6520;7
1459;3962;2
1460;6623;1
1461;1930;7
1462;6746;4
1463;5419;5
1464;5174;6
1465;1423;1
1466;1086;1
1467;3644;2
1468;7154;2
1469;6420;4
1470;4961;6
1471;3599;7
1472;3221;1
1473;2701;3
1474;5216;4
1475;6198;4
1476;6700;7
1477;4438;6
1478;7703;1
1479;7550;3
1480;4142;2
1481;2656;1
1482;5988;3
1483;3788;5
1484;8352;3
1485;5484;6
1486;4716;6
1487;1235;2
1488;8201;4
1489;2391;2
1490;6485;7
1491;7417;5
1492;1638;5
1493;1674;5
1494;6694;1
1495;6111;2
1496;8294;6
1497;3884;7
1498;8341;3
1499;4457;2
1500;8875;7
1501;8785;7
1502;6699;5
1503;7083;4
1504;3171;2
1505;1637;6
1506;6154;1
1507;2641;6
1508;6934;3
1509;5984;3
1510;8751;5
1511;5942;3
1512;7644;4
1513;8934;1
1514;5627;1
1515;1778;1
1516;7793;1
1517;1077;3
1518;4738;7
1519;7183;5
1520;4097;3
1521;1376;7
1522;8162;6
1523;3449;4
1524;2155;5
1525;5006;3
1526;4188;4
1527;2374;3
1528;4639;2
1529;8641;3
1530;8751;1
1531;3977;3
1532;8660;5
1533;5441;2
1534;4217;2
1535;8923;5
1536;3755;7
1537;4517;5
1538;6388;7
1539;4603;7
1540;4369;3
1541;6714;5
1542;7617;1
1543;3363;5
1544;6482;6
1545;1727;5
1546;1391;6
1547;1400;3
1548;7223;7
1549;3637;3
1550;2049;5
1551;7447;2
1552;2389;2
1553;2389;5
1554;1609;3
1555;1440;2
1556;8704;5
1557;6557;1
1558;3084;5
1559;5761;3
1560;6841;6
1561;1571;5
1562;6159;6
1563;3791;2
1564;7306;3
1565;8597;4
1566;7839;2
1567;6811;1
1568;3853;5
1569;1812;7
1570;8734;4
1571;7403;5
1572;3711;7
1573;3861;2
1574;8420;1
1575;3534;5
1576;2363;6
1577;5768;3
1578;1642;5
1579;6441;4
1580;5378;2
1581;4495;6
1582;4952;2
1583;5940;1
1584;7377;1
1585;6732;2
1586;4025;1
1587;5432;3
1588;4785;1
1589;7311;4
1590;3527;1
1591;1008;1
1592;5110;7
1593;4323;7
1594;6774;7
1595;4462;1
1596;7261;3
1597;7436;1
1598;5613;5
1599;4663;4
1600;6440;7
1601;5214;1
1602;1709;1
1603;5703;3
1604;6746;3
1605;3764;7
1606;2059;5
1607;4722;6
1608;3309;5
1609;4500;2
1610;1646;4
1611;8781;1
1612;2177;2
1613;5554;3
1614;7394;3
1615;8112;4
1616;4892;7
1617;6426;5
1618;6228;4
1619;5444;5
1620;2174;1
1621;1669;3
1622;6753;3
1623;1981;7
1624;5067;4
1625;3594;7
1626;7990;3
1627;8152;4
1628;2382;1
1629;3172;6
1630;4258;3
1631;6786;7
1632;3520;4
1633;6697;1
1634;3825;1
1635;1115;6
1636;2767;4
1637;8494;3
1638;5392;7
1639;7688;7
1640;5629;6
1641;2251;4
1642;6577;6
1643;8078;1
1644;6156;4
1645;5604;3
1646;6268;1
1647;7859;6
1648;6621;7
1649;2174;3
1650;7339;3
1651;1881;3
1652;4851;3
1653;6251;4
1654;3221;4
1655;3221;4
1656;1534;6
1657;2285;5
1658;8404;5
1659;5063;4
1660;6278;4
1661;3698;7
1662;5760;4
1663;6881;2
1664;6603;2
1665;2057;2
1666;8958;7
1667;7823;7
1668;5960;3
1669;6532;3
1670;8002;2
1671;3541;1
1672;3371;6
1673;7872;1
1674;1434;3
1675;3682;1
1676;7599;3
1677;4481;2
1678;8600;3
1679;2415;5
1680;8050;1
1681;7346;3
1682;6947;6
1683;5850;1
1684;1564;2
1685;1997;6
1686;4495;5
1687;7895;1
1688;8392;3
1689;1170;5
1690;2874;2
1691;6026;3
1692;8679;2
1693;2303;1
1694;5797;5
1695;1357;3
1696;8352;5
1697;4679;3
1698;2293;5
1699;5579;1
1700;6874;7
1701;5133;4
1702;8110;6
1703;1182;2
1704;5993;7
1705;8589;5
1706;6201;2
1707;1239;4
1708;3824;6
1709;1926;2
1710;3839;6
1711;3033;4
1712;3028;4
1713;6551;1
1714;8155;4
1715;7195;2
1716;5643;7
1717;3037;7
1718;4477;2
1719;8762;5
1720;5898;6
1721;5689;1
1722;7825;1
1723;4978;2
1724;4682;7
1725;1717;6
1726;3099;2
1727;2281;2
1728;5314;2
1729;6827;2
1730;8576;2
1731;5559;1
1732;3631;5
1733;4315;4
1734;2897;1
1735;6328;1
1736;6770;5
1737;1261;7
1738;1508;1
1739;8267;2
1740;8648;1
1741;1635;6
1742;3862;3
1743;6337;2
1744;2699;5
1745;7267;3
1746;5689;4
1747;3165;3
1748;4830;5
1749;3075;3
1750;4393;3
1751;1856;6
1752;6763;2
1753;4206;7
1754;3165;2
1755;5623;3
1756;8108;4
1757;3312;1
1758;8959;5
1759;6227;4
1760;7060;4
1761;1045;3
1762;1737;6
1763;8193;5
1764;6631;7
1765;4195;2
1766;5970;7
1767;5044;4
1768;5343;2
1769;4497;2
1770;6767;1
1771;7919;3
1772;4070;6
1773;5144;3
1774;7792;4
1775;8570;1
1776;2473;2
1777;1374;2
1778;6451;2
1779;2787;4
1780;7767;6
1781;2096;3
1782;8166;2
1783;5481;1
1784;3648;5
1785;8640;2
1786;7552;2
1787;5266;5
1788;2537;1
1789;4029;1
1790;2226;3
1791;7175;5
1792;4244;7
1793;2459;4
1794;2001;6
1795;6476;4
1796;5959;3
1797;6218;2
1798;5948;3
1799;6954;6
1800;1788;7
1801;2999;3
1802;1245;2
1803;7879;4
1804;4470;7
1805;1343;3
1806;7364;7
1807;4222;4
1808;6488;4
1809;1365;2
1810;5622;6
1811;6830;6
1812;4272;6
1813;8202;5
1814;7557;6
1815;4899;6
1816;4897;7
1817;5534;2
1818;3086;5
1819;8798;1
1820;5465;5
1821;7524;2
1822;6726;4
1823;6575;4
1824;5641;1
1825;6715;6
1826;7653;6
1827;4789;4
1828;1427;7
1829;3822;3
1830;5957;3
1831;3850;4
1832;2727;4
1833;1634;4
1834;6000;6
1835;8422;7
1836;4993;4
1837;5986;7
1838;4306;4
1839;3218;1
1840;4497;2
1841;4052;3
1842;3845;2
1843;6603;7
1844;6334;3
1845;6636;7
1846;1372;5
1847;1304;1
1848;3234;4
1849;3255;7
1850;1171;4
1851;5494;7
1852;2881;3
1853;8026;4
1854;4925;7
1855;8972;6
1856;8856;4
1857;3081;1
1858;1301;2
1859;8627;1
1860;8866;5
1861;5535;3
1862;2845;1
1863;3032;2
1864;1834;3
1865;2020;4
1866;7594;5
1867;3262;1
1868;3885;2
1869;8981;2
1870;5757;5
1871;8519;3
